source,relation,target,sentence,file
AI,related_to,transmission," An additional advantage of utilizing
WECC is that all transmission owners in California follow these processes
whether or not they are CAISO PTOs",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," In addition, concurrently with WECC’s transmission planning process,
CAISO will conduct an operational review to ensure that each project meets
CAISO’s needs for operational flexibility and the requirements for proper
integration with the CAISO grid",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
                                                                        Page 28




               Figure 5 - CAISO Transmission Bottlenecks

Ø Value of Transmission Projects – In early 2001, CAISO staff began
  developing a methodology to assess the economic value of proposed
  transmission projects",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," CAISO deemed this effort necessary because there is no
  commonly accepted methodology in California or elsewhere in the nation for
  evaluating the economic value of transmission facilities and because CAISO
  is increasingly faced with the need to make determinations on proposed
  transmission facilities that are justified based on economics rather than
  reliability",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," The objective is to develop a revised methodology
   that “reasonably” captures the economic benefits of transmission upgrades,
   considering:
           Ø new generation entry
                                                                             Page 29


              Ø market power
              Ø a wide spectrum of system conditions

      A revised LE methodology paper should be available by first quarter 2003",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"htm

   Determining the Need for Transmission Additions to Address Constraints
   ERCOT uses the following criteria in determining when constraints need to be
   addressed by transmission facility additions:
      Ø Studies show that a contingency on the transmission system will result in
          one or more of the four conditions listed below under the forecasted
          generation additions:
                                                                          Page 30


     1",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," A portion of the transmission system would not be dynamically stable
         if a particular disturbance were to occur
   Ø Significant excess generation is constrained inside an area where
     forecasted load fails to materialize as is anticipated or where the load
     growth cannot be met by sufficiently competitive new generation as a
     result of the inability to site new generation in that area
   Ø Additions may be indicated when the studies show an inadequate amount
     of transmis",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

Recommendation of Needed Transmission Facility Additions
ERCOT transmission planning process considers both reliability and market
facilitation in its planning activities and utilizes the results of the constraint
studies, the proposed projects submitted by transmission owners and other
interested parties, and generation interconnection security studies to perform
ongoing transmission planning",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The objective of the planning process is to
determine transmission facility additions or modifications needed to:
    • Maintain reliability sufficient to meet ERCOT and NERC transmission
         planning and operating criteria
                                                                          Page 31


   •   Integrate new generating facilities that, in the opinion of the ISO, are
       reasonably sited",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," A Commercially Significant Constraint (CSC) is a constraint that
   results in the maximum flow of power between zones, while still operating within
   grid reliability limits, but limiting the free flow of energy within the ERCOT
   market to a commercially significant degree",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Transmission Owners (TOs) who retain rights-of-
      way in their rate base beyond a reasonable period of time may be subject
      to cost recovery limitations by the PUCT",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," It is made up of:
         – Transmission Owners
         – Generators
         – Regulators
         – Other Stakeholders
                                                                       Page 38




                 Figure 13 - MISO Planning Support Group

Expansion Planning Group Objectives
   Ø Focus is the development of the coordinated MISO Expansion Plan
   Ø Responsible for ensuring that necessary work (data gathering, analyses,
      assessments, locally coordinated planning) is ",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power,"

                           Voltage             Miles of New
                                               Transmission
                           765 kV                  1360
                           500 kV                  3670
                           345 kV                  2670
                Source of Data - MISO
          Table 2 - Miles of Proposed EHV in MISO’s Vision Plan

   The features of the envisioned overlay as stated by Dale Osborn, MISO, in
   his “Power the Plaines” pre",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," 9, 2002, are as follows:
       • It would relieve the present constraints in the Mid-Continent Area
          Power Pool (MAPP) and on the MAPP- Mid-America
          Interconnected Network (MAIN) boundaries by adding
          transmission capacity spanning the constraints
       • It would collect generation along the Manitoba-to-Omaha line and
          deliver it to the south and east",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
       • Reliability would be increased as the loops represent transmission
          capacity with an availability of 99%",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," Information
                  concerning the power transfer performance and the economics of
                  the overlay and its parts will be contained in the MISO
                  Transmission Expansion Plan 03",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
              •   The 500 kV overlay spans the constraints in the present
                  transmission system and adds transfer capability to the
                  transmission system",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," Normally, the transmission expansions are
planned for the purpose of increasing the power-transfer capability of the
transmission system and/or to maintain adequate reliability of the interconnected
electricity systems",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission,"




   Figure 21 - NYISO Reinforcement Study Process

Northeast Power Coordinating Council (NPCC) Area
Transmission Reviews
                                                                            Page 48


              NPCC has established a Reliability Assessment Program to
              bring together work done by the council, its member systems,
              and areas relevant to the assessment of bulk power system
              reliability",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," As part of the Reliability Assessment Program, the
              Task Force on System Studies (TFSS) periodically reviews the
              reliability of the planned bulk power transmission system of
              each area of NPCC and the transmission interconnections to
              other areas",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," To assist the TFSS in carrying out this charge, each
              NPCC area annually assesses the reliability of the planned bulk
              power transmission system within its area and the transmission
              interconnections to other areas (an Area Transmission Review)
              in accordance with these guidelines",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," The objectives of this study are:
       Ø To establish the context of the NY transmission grid within the Northeast
           power markets
       Ø To develop a relative measure of the efficiency of the transmission grid in
           terms of congestion costs
       Ø To evaluate, per the PSC request, illustrative transmission system
           enhancements that can improve the efficiency of the transmission grid –
           i",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The majority of the
differences from 2001 were a result of line outages that impacted the cable interfaces
and NYISO started tracking congestion associated with the 138 kV in-city load pockets




     Table 5 - Estimated NY Congestion Cost: Total NY and for the Major
                 Constraints for the Years 2000, 2001 and 2002




  Figure 24 - The Three Economically Significant Transmission Bottlenecks in
                               NYISO Area
                                           ",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"




                     Table 6 - Congestion Base-Case Forecast

             A merchant transmission scenario was also evaluated - In
             addition to the HVDC tie included in the base case, the NYISO
             interconnection queue contains several merchant transmission
             proposals",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The two
             merchant transmission projects are the Neptune and Harbor
             Cable projects [These projects are described in more detail in
             Section 5]",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,increases,transmission," Congestion that results from
transmission constraints shrinks the scope of markets, dampens
competition and increases the need for market mitigation
processes",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"5 New England Independent System Operator (ISO-NE)

   Summary of Key Findings
   ISO-NE has a detailed process for identifying transmission constraints by sub-
   area and uses both reliability and economic criteria for evaluating transmission
   expansion/enhancement projects",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," If the market signals provided by
              the RTEP process fail to result in adequate solutions for system
              problems or needs, a coordinated transmission plan specified in
              the RTEP identifies appropriate projects to ensure a reliable
              electricity system and reduce congestion in an economic
              manner",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," TEAC provides important stakeholder
              input for both the assessment of the power system that provides
              market signals and the performance of numerous Transmission
              Planning Studies",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
  Modeling of the New England region and its sub-areas depends
  on a number of assumptions regarding new unit in-service
  dates, generation availability, fuel costs, timing of transmission
  upgrades, load forecasts, and transactions with neighboring
  control areas",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," As
  a result, ISO-NE’s forecast for sub-areas may need to be
                                                                          Page 60


              modified over time to remain current with conditions impacting
              the bulk power grid",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

              System problems are also identified through transmission
              planning studies that analyze the system in detail and capture
              system performance within the sub-areas",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

       Ø Forecasted Range of Congestion Costs
         Taking into account transmission improvements that went into
         service during summer 2002, projected congestion costs under a
                                                                          Page 61


          Standard Market Design (SMD) environment in New England will
          be mostly due to constraints in the SWCT and NOR sub-areas",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
            § Long Mountain Breakers and Capacitors at the Rocky
                River and Stony Hill substations (work completed)
            § Upgrade of overstressed circuit breakers in the
                Norwalk-Stamford area
            § Glenbrook Statcom ($6 million)
            § SWCT 345-kV Phases I & II ($600 million)

   Ø NW Vermont Load Pocket (cost: $125 million)
     Although market responses to this newly understood problem have
     been insufficient to date, continue to evalu",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,transmission," If PJM does not accept such alternative, the
          Transmission Owner may submit it for alternative dispute
          resolution",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," The addition of PJM-West
           Region transmission facilities to the market resulted in the
           redispatch of those PJM units required to relieve congestion
           on specific transmission constraints rather than the simple
           restriction of all power transfers that had been the pre-market
           method of controlling congestion for transfers of power from
           west to east across the Allegheny Power System (APS) and
           across PJM",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The results presented in Table 10 show that transmission
                     congestion on the main operating interfaces that impact large
                     amounts of PJM load has increased in frequency and moved
                     west, impacting more PJM load more frequently",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
                                                              Page 72




    Figure 35 - Merchant Transmission Projects

In summer 2001, FERC identified four major transmission
constraints in the Northeast [Figure 36], each of which results
in extra costs for ratepayers",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power," The NERC regions that cover portions of the
           Midwestern states are MAAP, MAIN, ECAR, and the
           Southwest Power Pool (SPP)",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," Power prices and TLRs do not show congestion’s
total economic impact because power prices and transmission
schedules are determined the day before power delivery, and
TLR procedures serve to reschedule generation and
transmission flow schedules",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

              Predicting Future Bottlenecks:
                                                             Page 77


Transmission expansion and costs to reduce main grid
bottlenecks and integrate new generation in the Western
Interconnected System were identified",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,requires,transmission," Predicting
future bottlenecks requires assumptions about the
characteristics of future load growth, new generation,
generator availability, transmission projects, fuel costs, and
market and pricing rules",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The following analysis reviewed
the need for main grid transmission expansion to meet
assumed generation and load levels in 2010",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Generation and
load growth was predicted and future transmission
bottlenecks were identified using production cost modeling
techniques to simulate dispatch and operation, assuming
certain market rules",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," 2010 Other-Than-Gas case transmission expansion
   scenario

Within the Western Interconnection there are presently
approximately 160,000 megawatts (MW) of existing summer
peak generating capacity of which 41% is hydro, 23% is gas-
fired, 23% is coal-fired, 1% is wind driven, 2% is
geothermal, and the remaining 10% is nuclear and other",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," A conceptual
transmission plan indicating the level of transmission
expansion needed to move this remote power was developed",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," From
spreadsheet analysis and, assuming no transmission
constraints on the system, the Other-Than-Gas generation
expansion scenario would save an estimated (2010 dollars)
annual $4",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

Existing System and Model Benchmark:
The size of the generation circle in [Figure 42] represents
summer-installed capacity by generation type within each
transmission-constrained area in the Western grid",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The width
of the blue line between the circles shows the relative transfer
capacity between the transmission-constrained areas",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,AI," The main grid infrastructure does
not have to move every MW generated to every corner of the
system, only the exports to importing areas",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

Because of the long distances between areas in the Rocky
Mountain States, transmission is limited in the eastern part of
the loop",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," In this area dominated by coal-fired generation, the
existing transmission is generally tailored to fit specific
generation and exports",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,AI," It
does not include times when the path was reserved but not
used, yet unavailable for use on a firm basis",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," MAPS
                       Simulation
                                                                                                                                                                            Page 83



                                    PRINCE RUPERT                         PEACE CANYON
                                                                                                                                Location of Famous Transmission
                             ",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," PECK


                                    PORTLAND
                                      AREA                    73
                                                                                 HELLS                                           COLSTRIP
                                                              BUCKLEY            CANYON
                                                  5                              14
                                                                   BURNS",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Midway-Vincent                51        Southern Navajo
                            15      Midway - Los Banos                                30     Tot 1A                                         65        Pacific DC Intertie
                            16      Idaho – Sierra                                    31     Tot 2A                                         66        California Oregon Intertie (COI)
                            17      Borah West                                        32  ",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"com

NERC Reliability Assessment 2002–2011
The following are excerpts of NERC’s “Reliability Assessment 2002-2011 Report”
that pertain to transmission and related bottlenecks",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Because weather patterns are unpredictable in
the long term, transmission constraints and congestion have the
potential to shift from season to season and year to year",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Although
some transmission constraints are recurring and well known, new
constraints are appearing as electricity flow patterns change",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," In
cases where redispatch options have been exhausted or are
ineffective, the only way to remove the constraints is to increase
the capability of the transmission system or build new generation
close to the demand centers, removing the need for the electricity
transfers in the first place",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," New flow patterns result in an
increasing number of facilities being identified as limits to
transfers, and transmission loading relief (TLR) procedures were
required in areas not previously subject to overloads to maintain
the transmission facilities within operating limits",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Reliability
coordinators call for NERC TLRs to manage transactions within
transmission security constraints, which causes a generation
redispatch by restricting scheduled transfers",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,transmission,"

Operating transmission facilities at levels near security limits does
not necessarily translate into an unreliable or unsecured transmission
system; these conditions may instead be an indication that the
transmission system is congested and will not support any further
economic transfers of energy",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,transmission,"




    Figure 47 - Total Number of Level Two or Higher TLR Logs

Operating transmission facilities at levels near security limits does not
necessarily translate into an unreliable or unsecure transmission
system; these conditions may instead be an indication that the
transmission system is congested and will not support any further
economic transfers of energy",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
                                                                    Page 87




   Figure 48 - Number of Level Five and Higher TLRs per Year

About 10,100 new circuit miles of transmission facilities (230 kV and
higher) are planned for construction throughout North America [see
Table 15] over the next ten years; the majority of these additions are
planned for the first five years, reflecting uncertainty in long-term
planning",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," However, alternatives to new transmission lines
exist to maintain the reliability of the system",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"         The availability of adequate
transmission facilities and the cost of building new facilities to
integrate new generators into the system are factors that help
determine where new generation will be located",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," Although
large amounts of new generating capacity will be installed in the next
few years, RAS questions its contribution to NERC-wide adequacy in
cases where capacity will be isolated due to transmission system
constraints [see Figure 49]",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission,"
              While it represents just 11 percent of the national average
              cost of delivered electric power, transmission is the vital link
              to the establishment of robustly competitive wholesale
              markets",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
              Well functioning wholesale markets, with robust
              transmission networks, will lead to an increase in the
              diversity of supply sources available to evolving retail
              markets, benefiting customers",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"

                 An Urgent Need to Expand Transmission - Expansion of the
                 transmission system certainly has not kept pace with growing
                 electricity demand",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power,"
NERC – the reliability watchdog of the bulk power network
– outlined the problem in its ""Reliability Assessment 2000-
2009"": ""Transmission congestion will worsen, and as a result,
transactions will continue to be curtailed until other
appropriate congestion relief measures are implemented",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission," As
competitive electricity markets continue to develop, it is
likely that the transmission system will be operated at levels
of power flow and in configurations not previously
experienced",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The most
significant obstacle is gaining siting approvals for new
transmission lines, which has become almost impossible
because of myriad challenges in the process of regulatory
review and approval",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission," The public sentiment against transmission
expansion is illustrated in the catch-all phrases NIMBY (not
in my backyard), NOPE (not on planet Earth), and BANANA
(build absolutely nothing anywhere near anyone)",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,requires,transmission," The order requires
RTOs to have a planning process in place for the expansion
of transmission to maintain reliability",e0e951a1c0d28ca5_7a4e6e5297.txt
power,related_to,transmission,"
   Ø Transforming the transmission network from the historical vertically
     integrated design to an open competitive network that facilitates large regional
     power transfers may have a significant price tag and there are no established
     processes for reviewing and getting approvals to build such facilities",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
   Ø The inter-ISO transmission projects under serious review or development are
     DC lines and they are being driven by merchant transmission interests:
              •   Cross Sound (NY-NE), Neptune (PJM-NY), Lake Erie Link (PJM-
                  Canada) and Harbor Cable (PJM-NY)
   Ø Regulatory approval process, especially for multi-state projects, is long and
     consequently may be very uncertain",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
   Ø Uncertainty about cost recovery and regulatory treatment provides a
     disincentive for Transmission Owners to do anything more than reliability
     projects",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,creates,transmission,"
   Ø A market design that does not include LMP creates disincentives in many
     cases – congestion costs added to uplift are spread over all users of
     transmission",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,increases,transmission," Transmission Bottlenecks Sorted and Prioritized
    The Electricity Advisory Board’s report states that “‘A National Interest
    Transmission Bottleneck’ must meet at least one of the following criteria”:
       Ø The bottleneck jeopardizes national security
       Ø The bottleneck creates a risk of widespread grid reliability problems or the
          likelihood that major customer load centers will be without adequate
          electricity supplies
       Ø The bottleneck creates the risk of",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,power,"
       Ø Does the transmission deficiency increase the likelihood that market
          power will be exercised in a manner contrary to the public interest",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"
                 Table 17 – ISO Bottlenecks Sorted By Priority




               Figure 52 - ISO Congestion Costs by Year

List of Transmission Project Costs:
Table 18 below indicates the costs associated with some of the proposed transmission
projects to relieve congestion:
       ISO                           Project                         Cost (Million)

    CAISO      Path 26                                                    $306
               Imports into San Diego                     ",e0e951a1c0d28ca5_7a4e6e5297.txt
DOE,related_to,transmission,"gov/ntgs/

[2] “Transmission Grid Solutions Report” – DOE Electricity Advisory Board,
    Transmission Grid Solution Subcommittee report to DOE, September 2002",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,transmission,"com/thegrid/planning

[4] Armando Pereze’s rebuttal testimony on behalf of the CAISO before the CPUC,
    for a Certificate of Public Convenience and Necessity Authorizing the
    Construction of the Los Banos-Gates 500 kV Transmission Project, November
    15, 2001

[5]   Electric Reliability Council of Texas web site home page is www",e0e951a1c0d28ca5_7a4e6e5297.txt
AI,related_to,power,"shtml

[8] “Power the Plaines” presentation by Dale Osborn, MISO, in his on Sept",e0e951a1c0d28ca5_7a4e6e5297.txt
Alaska,related_to,AI,"




	
  
Topic Paper
(Prepared for the National Petroleum Council Study on Research to Facilitate Prudent Arctic Development)



   7-10           Communications Solutions in the Arctic

Author(s)         Martin Stewart (DESIT)

              Dale Farmer (ExxonMobil)
Reviewers     Mitch Winkler (Shell)
              Dennis Warth (Cynergy)
Date: August 13, 2014                  Revision: Final
SUMMARY
Northern Alaska telecommunication capabilities currently include , constraints and technologic",48b68afabf706bc8_c29b595872.txt
Alaska,related_to,AI,"
These telecommunications facilities or infrastructure make up the backbone of the connections to
the main communication centers in Alaska and the rest of the US",48b68afabf706bc8_c29b595872.txt
AI,related_to,power," This is generally referred to as “last mile
                connectivity”, however where other infrastructure (Roads and Power) are
                available it may be utilized for long hall transport",48b68afabf706bc8_c29b595872.txt
AI,supports,fiber,"
            •   Fiber Optic Connectivity - Currently this method is available via the Pipeline
                corridor and supports the Prudhoe Bay operating areas with much greater
                capacities and speed to satisfy the increasing technological demands for
                telecommunication services",48b68afabf706bc8_c29b595872.txt
DOE,related_to,fiber,"

Outside the Prudhoe Bay operating area Fiber connectivity does not currently exist, nor does
extensive backbones of Microwave radio systems",48b68afabf706bc8_c29b595872.txt
AI,related_to,power,"

DISCUSSION/POTENTIAL AREAS OF FURTHER RESEARCH

Which technology is utilized in these more remote areas is dependent on many criteria,
economics, time (duration of the telecom requirements), availability of infrastructure (power
utilities) and transport methods (road, marine, aircraft) for accessing the area",48b68afabf706bc8_c29b595872.txt
DOE,related_to,fiber,"




Logistics and Infrastructure                                                                             2	
  
   •   The current communications infrastructure in the Arctic does not integrate well into this
       modern broadband world as the infrastructure to support them is limited (exception-
       Prudhoe Bay OA), and the opportunities for further development of Telecommunication
       facilities (Fiber Optic connectivity, Long hall Microwave networks) are economically
       chall",48b68afabf706bc8_c29b595872.txt
AI,related_to,power," A subject by itself, but telecommunications facilities require power
               (sustained, and reliable) for both permanent (long term) and temporary
               (seasonal/short term) requirements",48b68afabf706bc8_c29b595872.txt
AI,related_to,power,"
                   o When there is a requirement for facilities to link projects or communities
                        in the Artic that span vast amounts of geography, the ability to provide
                        sustained power at remote sites (relay/repeater towers etc) is usually the
                        show-stopper for the development of such a system",48b68afabf706bc8_c29b595872.txt
AI,related_to,power," The ability to
                        provide sustained power is not feasible without infrastructure (roads
                        and/or utilities)",48b68afabf706bc8_c29b595872.txt
AI,related_to,power,"
                   o These corridors generally lead to and connect to the facilities requiring
                        telecommunication services, and these facilities meet the sustained power
                        requirement as well",48b68afabf706bc8_c29b595872.txt
Alaska,related_to,fiber," One provider has extended their Fiber network
from Anchorage to Alaska’s west Coast (Bristol Bay) and extended its broadband services
further up the west coast utilizing long hall microwave facilities to Kotzebue",48b68afabf706bc8_c29b595872.txt
Alaska,related_to,AI,"

RECOMMENDATIONS

Enhanced telecommunications capabilities in northern Alaska would benefit from:

   •   The availability of the broadband services",48b68afabf706bc8_c29b595872.txt
Alaska,related_to,AI,"
Prepared by: Martin Stewart
Organization: DESIT ,LLC Anchorage Alaska
Mjspa18@gmail",48b68afabf706bc8_c29b595872.txt
Alaska,related_to,AI,"
   •   Pillar 3—Sustainable Economic Development: We will pursue sustainable
       development and improve livelihoods in Alaska, including for Alaska Native
       communities, by investing in infrastructure, improving access to services, and supporting
       growing economic sectors",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI,"
   •   Pillar 3—Sustainable Economic Development: We will pursue sustainable
       development and improve livelihoods in Alaska, including for Alaska Native
       communities, by investing in infrastructure, improved access to services, and support for
       growing economic sectors",ca2d3d8123c2653a_dbd4a4be4b.txt
AI,related_to,subsea," We will work
to improve Arctic observing, mapping, and charting; weather, water, and sea ice forecasting;
subseasonal and seasonal prediction; emergency preparedness posture; and satellite coverage to
enable efficient commerce and to ensure maritime and air safety",ca2d3d8123c2653a_dbd4a4be4b.txt
AI,related_to,power,"2: Exercise Presence to Support Priority Goals
The United States will maintain and, as driven by requirements, refine and advance military
presence in the Arctic in support of our homeland defense, global military and power projection,
and deterrence goals",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI," We will also continue to partner with the State of Alaska and Alaska Native
and rural communities on activities such as combined exercises and training on cold weather
operations and interoperability",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI,"1: Advance Community Adaptation and Climate Resilience
Climate change is forcing some Alaskan communities to relocate entirely, move multiple
buildings and homes, or protect vulnerable infrastructure while remaining in place",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI," We will
support development of a deep draft harbor in Nome, as well as development of smaller ports,
airfields, and other infrastructure, in consultation with the State of Alaska and Alaska Native
communities, to tackle the high cost of living, facilitate responsible development, and improve
incident response and recovery while minimizing impacts to the surrounding environment and
local communities",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI,"2: Improve Access to Services and Protect Subsistence Lifestyles and
Cultural Traditions
In pursuing sustainable development that is equitable and aligned with Alaska Native
communities’ needs, we will protect subsistence lifestyles and improve access to reliable and
affordable services, including healthcare, education, energy, housing, water and sanitation, and
public safety",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI," Government agencies will expand support for sustainable development of renewable
energy, critical minerals production, tourism, and knowledge economy sectors in Alaska with the
aim of creating sustainable growth and well-paying jobs in Alaska and responsibly developing
alternative industries in Alaska to support a just energy transition, while protecting biodiversity
and promoting co-ocean use",ca2d3d8123c2653a_dbd4a4be4b.txt
Alaska,related_to,AI," supply chains by
exploring the potential for sustainable and responsible critical mineral production in Alaska
while adhering to the highest environmental, labor, community engagement, and sustainability
standards",ca2d3d8123c2653a_dbd4a4be4b.txt
DOE,related_to,AI,"”
expressed in this Work by
partners/contributors do not               This work is available under            Third-party content: CDRI
necessarily reflect the views of           the Creative Commons                    does not necessarily own each
CDRI, its executive committee,             Attribution 4",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power,"

                         Equally important are the often-overlooked investments in maintenance,
                         retrofitting, data systems, and capacity building, which quietly but powerfully
                         reinforce the infrastructure that sustains communities and economies",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power," I strongly commend this effort, which stands as a
                         powerful testament to how policy, innovation, and collective resolve can drive
                         transformative change and secure a resilient and sustainable future for all",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power," While the GIRI model remains a powerful analytical tool, the next step is to develop
clear, practical methodologies for risk assessment at the national and subnational levels",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power,"




                                               17
                                           Key Messages
Seafront in Gold Coast, Australia
Source: Getty Images




                                        18
                                    Key Messages
         EXECUTIVE SUMMARY



         How to Make
         Infrastructure
         Resilience a Core
         Economic Strategy




    19
Key Messages
                                         Flooded homes in Fatikchhari, Chittagong,",37504076ba469a4f_9a813fdfc5.txt
power,related_to,transmission," For instance, a power grid that can instantly
reroute electricity around downed transmission towers or flooded transformers will be better
able to keep lights on and the machines humming at most local businesses, preventing
economic disruptions from the loss of services",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power," Topping             Infrastructure most at risk in Africa
the list is power generation, followed by
telecommunications and then roads and                                  3%
                                                                  4%
railways (see figure, right)",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power,"                                9%                      Power
                                                                                     Telecom
                                                                                     Roads and
African countries face numerous barriers                15%
                                                                                      railways
                                                                            46%      Water ",37504076ba469a4f_9a813fdfc5.txt
AI,related_to,power," Remote or embedded sensors
can report in real time when river levels climb past a dangerous threshold or when power
lines or bridges begin to fail, providing crucial early warnings and enabling authorities and
operators to take actions to save lives and to better absorb the impacts of shocks",37504076ba469a4f_9a813fdfc5.txt
